slug,query,clicks,impressions,ctr,position,expected_ctr,expected_clicks,delta_clicks,ctr_index
unterhalt-alimente,familienrecht unterhalt,1,24,4.166666666666666,24.79,0.14300572022880914,0.03432137285491419,0.9656786271450858,2913.6363636363635
unterhalt-alimente,unterhaltsvorschuss österreich auszahlungstermine 2026,1,22,4.545454545454546,11.41,0.2826485213294949,0.06218267469248888,0.9378173253075112,1608.1649831649831
unterhalt-alimente,unterhalt österreich 2026,1,21,4.761904761904762,5.76,1.1879559337117893,0.24947074607947578,0.7505292539205242,400.84860277822816
unterhalt-alimente,alimente kredit berücksichtigt österreich,1,20,5.0,13.75,0.2826485213294949,0.05652970426589898,0.943470295734101,1768.9814814814813
unterhalt-alimente,unterhalt für exfrau,1,18,5.555555555555555,6.56,1.1879559337117893,0.21383206806812208,0.786167931931878,467.6567032412662
unterhalt-alimente,kindesunterhalt berechnen österreich,1,18,5.555555555555555,22.78,0.14300572022880914,0.025741029641185645,0.9742589703588144,3884.848484848485
unterhalt-alimente,müssen eltern für erwachsene kinder aufkommen,1,17,5.88235294117647,2.94,1.959885386819484,0.3331805157593123,0.6668194842406877,300.1375988992088
unterhalt-alimente,unterhalt ohne ehe,1,17,5.88235294117647,3.0,1.959885386819484,0.3331805157593123,0.6668194842406877,300.1375988992088
unterhalt-alimente,unterhalt erhöhung 2026,1,15,6.666666666666667,6.8,1.1879559337117893,0.17819339005676837,0.8218066099432316,561.1880438895195
unterhalt-alimente,unterhaltsgrenze österreich,1,15,6.666666666666667,7.33,1.1879559337117893,0.17819339005676837,0.8218066099432316,561.1880438895195
unterhalt-alimente,gründe für herabsetzung der alimente,1,14,7.142857142857142,7.43,1.1879559337117893,0.1663138307196505,0.8336861692803494,601.2729041673422
unterhalt-alimente,regelbedarf alimente österreich 2026,1,13,7.6923076923076925,2.46,1.6928055763007221,0.22006472491909387,0.7799352750809061,454.4117647058823
unterhalt-alimente,unterhalt frau nach scheidung,1,13,7.6923076923076925,5.15,4.065867692405506,0.5285628000127158,0.4714371999872842,189.19227762073737
unterhalt-alimente,unterhalt ex frau,1,13,7.6923076923076925,6.0,1.1879559337117893,0.1544342713825326,0.8455657286174674,647.5246660263685
unterhalt-alimente,nach scheidung unterhalt für frau,1,12,8.333333333333332,4.17,3.721754541426672,0.4466105449712006,0.5533894550287994,223.90873015873015
unterhalt-alimente,unterhaltsanspruch nach scheidung,1,12,8.333333333333332,6.42,1.1879559337117893,0.14255471204541473,0.8574452879545853,701.4850548618992
unterhalt-alimente,ja bitte,1,11,9.090909090909092,2.36,1.6928055763007221,0.18620861339307943,0.8137913866069206,537.0320855614973
unterhalt-alimente,taschengeld ehefrau tabelle,1,11,9.090909090909092,2.36,1.6928055763007221,0.18620861339307943,0.8137913866069206,537.0320855614973
unterhalt-alimente,höchste alimente österreich,1,11,9.090909090909092,8.55,0.35704323570432356,0.03927475592747559,0.9607252440725245,2546.164772727273
unterhalt-alimente,wie lange unterhalt zahlen,1,10,10.0,2.4,1.6928055763007221,0.16928055763007221,0.8307194423699278,590.735294117647
unterhalt-alimente,unterhalt ohne scheidung,1,9,11.11111111111111,4.22,3.721754541426672,0.3349579087284005,0.6650420912715995,298.5449735449736
unterhalt-alimente,wie werden unterhaltszahlungen berechnet,1,9,11.11111111111111,10.11,0.35704323570432356,0.032133891213389124,0.9678661087866108,3111.979166666667
unterhalt-alimente,alimenterechner,1,9,11.11111111111111,18.89,0.10584810796507012,0.00952632971685631,0.9904736702831437,10497.222222222223
unterhalt-alimente,trennung ohne scheidung mit kindern,1,8,12.5,1.12,0.869221651521138,0.06953773212169104,0.930462267878309,1438.0681818181818
unterhalt-alimente,unterhalt scheidung ehefrau,1,8,12.5,17.25,0.10584810796507012,0.00846784863720561,0.9915321513627944,11809.375000000002
unterhalt-alimente,unterhalt für ehefrau nach scheidung,1,7,14.285714285714285,4.57,4.065867692405506,0.28461073846838547,0.7153892615316145,351.35708700994076
unterhalt-alimente,wann muss man unterhalt bezahlen,1,7,14.285714285714285,5.14,4.065867692405506,0.28461073846838547,0.7153892615316145,351.35708700994076
unterhalt-alimente,kann man auf kindesunterhalt verzichten,1,7,14.285714285714285,10.0,0.35704323570432356,0.02499302649930265,0.9750069735006973,4001.1160714285716
unterhalt-alimente,kindesunterhalt volljähriges kind berechnung,1,6,16.666666666666664,5.0,4.065867692405506,0.24395206154433036,0.7560479384556696,409.91660151159755
unterhalt-alimente,kindesunterhalt höchstsatz,1,6,16.666666666666664,5.17,4.065867692405506,0.24395206154433036,0.7560479384556696,409.91660151159755
unterhalt-alimente,unterhalt beantragen,1,6,16.666666666666664,7.33,1.1879559337117893,0.07127735602270736,0.9287226439772927,1402.9701097237985
unterhalt-alimente,unterhaltszahlungen ehefrau,1,6,16.666666666666664,7.33,1.1879559337117893,0.07127735602270736,0.9287226439772927,1402.9701097237985
unterhalt-alimente,wie lange muss man kinder finanziell unterstützen,1,6,16.666666666666664,9.67,0.35704323570432356,0.021422594142259412,0.9785774058577406,4667.968749999999
unterhalt-alimente,ab wann muss unterhalt gezahlt werden,1,5,20.0,3.2,1.959885386819484,0.0979942693409742,0.9020057306590258,1020.46783625731
unterhalt-alimente,muss der mann unterhalt für die frau zahlen,1,5,20.0,4.8,4.065867692405506,0.2032933846202753,0.7967066153797246,491.8999218139171
unterhalt-alimente,scheidung muss der mann unterhalt zahlen,1,5,20.0,5.4,4.065867692405506,0.2032933846202753,0.7967066153797246,491.8999218139171
unterhalt-alimente,unterhalt ehefrau scheidung,1,5,20.0,6.0,1.1879559337117893,0.05939779668558946,0.9406022033144106,1683.5641316685583
unterhalt-alimente,ehemann unterhaltspflichtig gegenüber ehefrau,1,4,25.0,3.75,3.721754541426672,0.1488701816570669,0.8511298183429331,671.7261904761905
unterhalt-alimente,höchstsatz unterhalt kind,1,4,25.0,7.0,1.1879559337117893,0.047518237348471576,0.9524817626515284,2104.455164585698
unterhalt-alimente,kindesunterhalt bei neuer ehe,1,4,25.0,7.25,1.1879559337117893,0.047518237348471576,0.9524817626515284,2104.455164585698
unterhalt-alimente,unterhalt für frau berechnen,1,3,33.33333333333333,2.0,1.6928055763007221,0.05078416728902166,0.9492158327109783,1969.1176470588227
unterhalt-alimente,alimente für 1 kind,1,3,33.33333333333333,3.67,3.721754541426672,0.11165263624280015,0.8883473637571998,895.6349206349206
unterhalt-alimente,muss ich unterhalt zahlen wenn ich nicht verheiratet bin,1,3,33.33333333333333,7.0,1.1879559337117893,0.03563867801135368,0.9643613219886463,2805.940219447597
unterhalt-alimente,trennung haus auszahlung berechnen unverheiratet österreich,1,3,33.33333333333333,28.67,0.14300572022880914,0.004290171606864274,0.9957098283931357,23309.090909090908
unterhalt-alimente,was deckt unterhalt ab,1,2,50.0,4.5,3.721754541426672,0.07443509082853345,0.9255649091714666,1343.452380952381
unterhalt-alimente,unterhalt einigung ohne jugendamt,1,2,50.0,8.0,0.35704323570432356,0.007140864714086471,0.9928591352859135,14003.90625
unterhalt-alimente,wie lange muss ich für ein kind unterhalt zahlen,1,2,50.0,9.0,0.35704323570432356,0.007140864714086471,0.9928591352859135,14003.90625
unterhalt-alimente,frau verdient mehr als mann unterhalt kind,1,2,50.0,12.0,0.2826485213294949,0.005652970426589898,0.9943470295734101,17689.814814814814
unterhalt-alimente,unterhalt rechtsberatung,1,1,100.0,1.0,0.869221651521138,0.00869221651521138,0.9913077834847887,11504.545454545454
unterhalt-alimente,unterhalt uneheliches kind,1,1,100.0,1.0,0.869221651521138,0.00869221651521138,0.9913077834847887,11504.545454545454
unterhalt-alimente,unterhaltshöhe volljähriges kind,1,1,100.0,1.0,0.869221651521138,0.00869221651521138,0.9913077834847887,11504.545454545454
unterhalt-alimente,was bleibt der ehefrau wenn der mann ins heim muss österreich,1,1,100.0,1.0,0.869221651521138,0.00869221651521138,0.9913077834847887,11504.545454545454
unterhalt-alimente,wie unterhalt berechnen,1,1,100.0,1.0,0.869221651521138,0.00869221651521138,0.9913077834847887,11504.545454545454
unterhalt-alimente,wieviel unterhalt bei 5000 netto,1,1,100.0,1.0,0.869221651521138,0.00869221651521138,0.9913077834847887,11504.545454545454
unterhalt-alimente,unterhalt regelung,1,1,100.0,2.0,1.6928055763007221,0.01692805576300722,0.9830719442369927,5907.352941176469
unterhalt-alimente,österreichisches recht,1,1,100.0,2.0,1.6928055763007221,0.01692805576300722,0.9830719442369927,5907.352941176469
unterhalt-alimente,scheidung in österreich ablauf,1,1,100.0,3.0,1.959885386819484,0.019598853868194842,0.9804011461318052,5102.33918128655
unterhalt-alimente,cuanto es el minimo,1,1,100.0,7.0,1.1879559337117893,0.011879559337117894,0.9881204406628821,8417.820658342793
unterhalt-alimente,ändert sich der kindesunterhalt bei neuem kind,1,1,100.0,12.0,0.2826485213294949,0.002826485213294949,0.997173514786705,35379.62962962963
unterhalt-alimente,unterhalt beratung kostenlos,1,1,100.0,18.0,0.10584810796507012,0.0010584810796507012,0.9989415189203493,94475.00000000001
unterhalt-alimente,alimente bedeutung,0,1271,0.0,7.99,0.35704323570432356,4.5380195258019524,-4.5380195258019524,0.0
unterhalt-alimente,unterhalt,0,1226,0.0,18.9,0.10584810796507012,1.2976978036517597,-1.2976978036517597,0.0
unterhalt-alimente,was sind alimente,0,690,0.0,6.94,1.1879559337117893,8.196895942611347,-8.196895942611347,0.0
unterhalt-alimente,unterhalt österreich tabelle,0,659,0.0,5.54,1.1879559337117893,7.8286296031606915,-7.8286296031606915,0.0
unterhalt-alimente,regelbedarf 2026 österreich,0,572,0.0,9.68,0.35704323570432356,2.042287308228731,-2.042287308228731,0.0
unterhalt-alimente,allimente,0,557,0.0,6.94,1.1879559337117893,6.616914550774667,-6.616914550774667,0.0
unterhalt-alimente,alimente berechnung,0,370,0.0,8.72,0.35704323570432356,1.3210599721059972,-1.3210599721059972,0.0
unterhalt-alimente,wie werden alimente berechnet,0,340,0.0,7.72,0.35704323570432356,1.2139470013947,-1.2139470013947,0.0
unterhalt-alimente,wie viel alimente pro kind,0,295,0.0,8.31,0.35704323570432356,1.0532775453277545,-1.0532775453277545,0.0
unterhalt-alimente,trennungsunterhalt österreich,0,288,0.0,11.04,0.2826485213294949,0.8140277414289454,-0.8140277414289454,0.0
unterhalt-alimente,alimente prozent österreich,0,287,0.0,6.09,1.1879559337117893,3.4094335297528353,-3.4094335297528353,0.0
unterhalt-alimente,unterhalt für kinder,0,274,0.0,6.38,1.1879559337117893,3.2549992583703027,-3.2549992583703027,0.0
unterhalt-alimente,alimente rechner österreich 2025,0,273,0.0,8.37,0.35704323570432356,0.9747280334728033,-0.9747280334728033,0.0
unterhalt-alimente,alimente erhöhung alter,0,261,0.0,8.72,0.35704323570432356,0.9318828451882846,-0.9318828451882846,0.0
unterhalt-alimente,alimente 1 lehrjahr österreich,0,241,0.0,12.14,0.2826485213294949,0.6811829364040827,-0.6811829364040827,0.0
unterhalt-alimente,höhe alimente österreich,0,240,0.0,7.79,0.35704323570432356,0.8569037656903765,-0.8569037656903765,0.0
unterhalt-alimente,wieviel alimente für 2 kinder österreich,0,238,0.0,8.41,0.35704323570432356,0.84976290097629,-0.84976290097629,0.0
unterhalt-alimente,wieviel alimente muss man für kinder zahlen,0,229,0.0,10.53,0.2826485213294949,0.6472651138445434,-0.6472651138445434,0.0
unterhalt-alimente,alimente prozente,0,227,0.0,3.86,3.721754541426672,8.448382809038547,-8.448382809038547,0.0
unterhalt-alimente,alimente tabelle,0,225,0.0,20.23,0.10584810796507012,0.23815824292140775,-0.23815824292140775,0.0
unterhalt-alimente,jugendamt alimente rechner,0,221,0.0,10.26,0.35704323570432356,0.7890655509065551,-0.7890655509065551,0.0
unterhalt-alimente,"österreich prozentwertmethode kindesunterhalt 0-6 16% 6-10 18% 10-15 20% 
ab 15 22%",0,217,0.0,8.54,0.35704323570432356,0.7747838214783822,-0.7747838214783822,0.0
unterhalt-alimente,müssen beide eltern unterhalt zahlen wenn kind auszieht österreich,0,215,0.0,12.65,0.2826485213294949,0.6076943208584141,-0.6076943208584141,0.0
unterhalt-alimente,wieviel unterhalt für kinder,0,199,0.0,5.52,1.1879559337117893,2.3640323080864607,-2.3640323080864607,0.0
unterhalt-alimente,alimente rückwirkend nachfordern österreich,0,197,0.0,13.03,0.2826485213294949,0.556817587019105,-0.556817587019105,0.0
unterhalt-alimente,alimente österreich 2 kinder,0,196,0.0,7.75,0.35704323570432356,0.6998047419804742,-0.6998047419804742,0.0
unterhalt-alimente,alimente höhe österreich,0,194,0.0,9.5,0.35704323570432356,0.6926638772663877,-0.6926638772663877,0.0
unterhalt-alimente,jugendamt alimente,0,189,0.0,10.03,0.35704323570432356,0.6748117154811715,-0.6748117154811715,0.0
unterhalt-alimente,scheidung unterhalt pension österreich,0,181,0.0,10.96,0.2826485213294949,0.5115938236063858,-0.5115938236063858,0.0
unterhalt-alimente,alimente für 3 kinder österreich,0,179,0.0,8.41,0.35704323570432356,0.6391073919107392,-0.6391073919107392,0.0
unterhalt-alimente,regelbedarf österreich 2026,0,174,0.0,10.8,0.2826485213294949,0.4918084271133212,-0.4918084271133212,0.0
unterhalt-alimente,unterhaltszahlungen,0,173,0.0,7.55,0.35704323570432356,0.6176847977684797,-0.6176847977684797,0.0
unterhalt-alimente,unterhalt kinder,0,172,0.0,9.2,0.35704323570432356,0.6141143654114365,-0.6141143654114365,0.0
unterhalt-alimente,wie werden alimente in österreich berechnet,0,156,0.0,8.15,0.35704323570432356,0.5569874476987448,-0.5569874476987448,0.0
unterhalt-alimente,wie lange zahlt man alimente,0,153,0.0,5.1,4.065867692405506,6.220777569380424,-6.220777569380424,0.0
unterhalt-alimente,jugendamt wien alimente,0,152,0.0,10.38,0.35704323570432356,0.5427057182705718,-0.5427057182705718,0.0
unterhalt-alimente,alimente österreich rechner,0,148,0.0,11.68,0.2826485213294949,0.41831981156765247,-0.41831981156765247,0.0
unterhalt-alimente,alimente österreich prozent,0,146,0.0,6.25,1.1879559337117893,1.7344156632192125,-1.7344156632192125,0.0
unterhalt-alimente,kindesunterhalt sonderbedarf liste österreich,0,146,0.0,6.9,1.1879559337117893,1.7344156632192125,-1.7344156632192125,0.0
unterhalt-alimente,wieviel alimente muss man zahlen österreich,0,145,0.0,7.89,0.35704323570432356,0.5177126917712692,-0.5177126917712692,0.0
unterhalt-alimente,alimente österreich mindestbetrag,0,144,0.0,11.85,0.2826485213294949,0.4070138707144727,-0.4070138707144727,0.0
unterhalt-alimente,unterhalt frau österreich,0,138,0.0,5.53,1.1879559337117893,1.639379188522269,-1.639379188522269,0.0
unterhalt-alimente,playboygrenze alimente österreich 2026,0,134,0.0,9.32,0.35704323570432356,0.47843793584379357,-0.47843793584379357,0.0
unterhalt-alimente,alimente obergrenze österreich,0,133,0.0,9.74,0.35704323570432356,0.47486750348675033,-0.47486750348675033,0.0
unterhalt-alimente,unterhaltsrecht österreich,0,132,0.0,9.68,0.35704323570432356,0.4712970711297071,-0.4712970711297071,0.0
unterhalt-alimente,alimente höhe,0,128,0.0,6.38,1.1879559337117893,1.5205835951510904,-1.5205835951510904,0.0
unterhalt-alimente,scheidung unterhalt pension,0,124,0.0,12.74,0.2826485213294949,0.35048416644857366,-0.35048416644857366,0.0
unterhalt-alimente,wie viel unterhalt steht mir zu,0,123,0.0,9.63,0.35704323570432356,0.439163179916318,-0.439163179916318,0.0
unterhalt-alimente,muss man alimente zahlen wenn das kind eine lehre macht,0,120,0.0,9.18,0.35704323570432356,0.42845188284518826,-0.42845188284518826,0.0
unterhalt-alimente,was ist alimente,0,119,0.0,8.29,0.35704323570432356,0.424881450488145,-0.424881450488145,0.0
unterhalt-alimente,unterhalt anwalt,0,119,0.0,26.19,0.14300572022880914,0.17017680707228286,-0.17017680707228286,0.0
unterhalt-alimente,alimente auszahlung 2026,0,116,0.0,9.3,0.35704323570432356,0.41417015341701535,-0.41417015341701535,0.0
unterhalt-alimente,unterhaltszahlungen kinder,0,113,0.0,6.04,1.1879559337117893,1.3423902050943217,-1.3423902050943217,0.0
unterhalt-alimente,wie viel alimente für 2 kinder,0,113,0.0,8.38,0.35704323570432356,0.40345885634588563,-0.40345885634588563,0.0
